Customer Key,Geography Key,First Name,Last Name,Full Name,Gender,Gender Role,Data First Purchase,Customer City
22500,198,Brent,Zhao,Brent Zhao,M,Male,2022-05-15,Paris
22501,204,Colin,Ye,Colin Ye,M,Male,2022-06-19,Paris
22502,236,Grace,Miller,Grace Miller,F,Female,2022-08-29,Cheltenham
22503,261,Sandra,Zhao,Sandra Zhao,F,Female,2022-09-09,Newcastle upon Tyne
22504,267,Arturo,Rai,Arturo Rai,M,Male,2022-08-29,Runcorn
22505,270,Julie,Shen,Julie Shen,F,Female,2022-10-31,W. York
22506,117,Brenda,Prasad,Brenda Prasad,F,Female,2022-04-25,Erlangen
22507,117,Louis,Wang,Louis Wang,M,Male,2022-06-24,Erlangen
22508,159,Jon,Huang,Jon Huang,M,Male,2022-11-12,München
22509,160,Lacey,Nara,Lacey Nara,F,Female,2022-11-09,Paderborn
22510,267,Lori,Gill,Lori Gill,F,Female,2022-10-02,Runcorn
22511,186,Wendy,Suarez,Wendy Suarez,F,Female,2022-07-29,Dunkerque
22512,223,Meagan,Mehta,Meagan Mehta,F,Female,2022-08-12,Saint-Denis
22513,215,Kenneth,Anand,Kenneth Anand,M,Male,2022-04-24,Colombes
22514,160,Marvin,Johnsen,Marvin Johnsen,M,Male,2023-01-14,Paderborn
22515,207,Alexa,Morris,Alexa Morris,F,Female,2022-08-10,Chatou
22516,157,Adrienne,Ortega,Adrienne Ortega,F,Female,2022-06-13,Hannover
22517,120,Luis,Adams,Luis Adams,M,Male,2022-04-19,Hof
22518,266,Jillian,Sai,Jillian Sai,F,Female,2022-11-15,Reading
22519,175,Logan,Hughes,Logan Hughes,M,Male,2022-10-31,Saarlouis
22520,251,Rodney,Torres,Rodney Torres,M,Male,2022-10-14,London
22521,131,Christina,Rivera,Christina Rivera,F,Female,2023-01-02,Frankfurt
22522,171,Benjamin,Hayes,Benjamin Hayes,M,Male,2022-04-10,Neunkirchen
22523,131,Jon,Xu,Jon Xu,M,Male,2022-12-19,Frankfurt
22524,189,Michele,Hernandez,Michele Hernandez,F,Female,2022-06-04,Roubaix
22525,178,Julio,Gutierrez,Julio Gutierrez,M,Male,2022-04-19,Sulzbach Taunus
22526,263,Jamie,Moreno,Jamie Moreno,M,Male,2022-11-19,Oxford
22527,186,Rachel,Flores,Rachel Flores,F,Female,2022-03-20,Dunkerque
22528,233,Jaime,Blanco,Jaime Blanco,F,Female,2022-08-08,Bracknell
22529,205,Ross,Raman,Ross Raman,M,Male,2022-08-09,Lieusaint
22530,264,Kelli,Jai,Kelli Jai,F,Female,2022-09-24,Oxon
22531,193,Tiffany,Zhou,Tiffany Zhou,F,Female,2022-10-02,Paris
22532,269,Ryan,Thomas,Ryan Thomas,M,Male,2022-12-03,Stoke-on-Trent
22533,147,Jake,Liu,Jake Liu,M,Male,2022-11-27,Hamburg
22534,202,Suzanne,Liang,Suzanne Liang,F,Female,2022-12-19,Paris
22535,237,Rachael,Prasad,Rachael Prasad,F,Female,2022-11-16,Esher-Molesey
22536,262,Brianna,Rogers,Brianna Rogers,F,Female,2022-11-17,Oxford
22537,160,Xavier,Jenkins,Xavier Jenkins,M,Male,2022-12-14,Paderborn
22538,224,Bianca,Wang,Bianca Wang,F,Female,2023-01-24,Tremblay-en-France
22539,276,Randall,Sanz,Randall Sanz,M,Male,2022-05-26,Woolston
22540,231,Latasha,Ramos,Latasha Ramos,F,Female,2022-04-24,Billericay
22541,151,Stefanie,Martinez,Stefanie Martinez,F,Female,2022-04-29,Paderborn
22542,201,Teresa,Alvarez,Teresa Alvarez,F,Female,2022-10-24,Paris
22543,547,Jeremy,Campbell,Jeremy Campbell,M,Male,2022-03-20,Portland
22544,62,Maria,Evans,Maria Evans,F,Female,2022-02-04,Royal Oak
22545,51,Brittany,Bryant,Brittany Bryant,F,Female,2022-08-05,Langford
22546,543,Nicholas,Jones,Nicholas Jones,M,Male,2022-08-21,Lebanon
22547,343,Elijah,Flores,Elijah Flores,M,Male,2022-05-07,National City
22548,358,Angela,Brooks,Angela Brooks,F,Female,2023-01-02,San Carlos
22549,631,Isabel,Russell,Isabel Russell,F,Female,2022-03-02,Olympia
22550,278,Kristopher,Rana,Kristopher Rana,M,Male,2022-08-17,York
22551,159,Andy,Rubio,Andy Rubio,M,Male,2022-10-29,München
22552,222,Andrea,Rusko,Andrea Rusko,F,Female,2022-06-28,Pantin
22553,262,Melinda,Vazquez,Melinda Vazquez,F,Female,2022-07-06,Oxford
22554,277,Gilbert,Xu,Gilbert Xu,M,Male,2022-03-11,York
22555,223,Ethan,Taylor,Ethan Taylor,M,Male,2022-09-15,Saint-Denis
22556,224,Oscar,Griffin,Oscar Griffin,M,Male,2022-07-13,Tremblay-en-France
22557,243,Jason,Scott,Jason Scott,M,Male,2022-07-31,Leeds
22558,272,Ernest,Ye,Ernest Ye,M,Male,2022-05-26,Warrington
22559,279,Stacy,Vazquez,Stacy Vazquez,F,Female,2022-02-13,York
22560,231,Casey,Jai,Casey Jai,F,Female,2022-04-23,Billericay
22561,185,Katie,Nara,Katie Nara,F,Female,2022-07-25,Croix
22562,221,Kelli,Li,Kelli Li,F,Female,2022-03-14,Drancy
22563,174,Darren,Weber,Darren Weber,M,Male,2022-09-26,Saarbrücken
22564,264,Autumn,Sun,Autumn Sun,F,Female,2022-10-02,Oxon
22565,166,Brenda,Subram,Brenda Subram,F,Female,2022-11-19,Frankfurt am Main
22566,233,Damien,Pal,Damien Pal,M,Male,2022-11-26,Bracknell
22567,201,Glenn,Zhu,Glenn Zhu,M,Male,2022-06-09,Paris
22568,165,Autumn,Wu,Autumn Wu,F,Female,2022-07-17,Berlin
22569,258,Johnny,Goel,Johnny Goel,M,Male,2022-03-19,Maidenhead
22570,273,Jackson,Yang,Jackson Yang,M,Male,2022-11-01,Watford
22571,9,Armando,Vazquez,Armando Vazquez,M,Male,2021-05-07,Milsons Point
22572,19,Karen,Cai,Karen Cai,F,Female,2021-05-25,Wollongong
22573,4,Lance,Sanz,Lance Sanz,M,Male,2021-05-22,Goulburn
22574,13,Randy,Zheng,Randy Zheng,M,Male,2022-06-03,Port Macquarie
22575,35,Orlando,Blanco,Orlando Blanco,M,Male,2021-05-01,Melbourne
22576,11,Tony,Xu,Tony Xu,M,Male,2021-05-01,North Ryde
22577,13,Bryant,Sai,Bryant Sai,M,Male,2021-05-29,Port Macquarie
22578,37,Juan,Vazquez,Juan Vazquez,M,Male,2021-05-09,Seaford
22579,13,Kara,Lal,Kara Lal,F,Female,2021-05-16,Port Macquarie
22580,23,Alexis,Long,Alexis Long,F,Female,2021-05-02,Gold Coast
22581,19,Theresa,Vazquez,Theresa Vazquez,F,Female,2021-05-10,Wollongong
22582,27,Evelyn,Madan,Evelyn Madan,F,Female,2021-05-06,Townsville
22583,25,Troy,Sara,Troy Sara,M,Male,2021-05-15,Hervey Bay
22584,211,Meagan,Lopez,Meagan Lopez,F,Female,2022-06-26,Les Ulis
22585,144,Kelvin,He,Kelvin He,M,Male,2022-05-28,Essen
22586,279,Derek,Shen,Derek Shen,M,Male,2022-11-26,York
22587,150,Gina,Alonso,Gina Alonso,F,Female,2022-05-01,München
22588,239,Teresa,Martin,Teresa Martin,F,Female,2022-07-09,Gloucestershire
22589,262,Cynthia,Suri,Cynthia Suri,F,Female,2022-08-27,Oxford
22590,171,Oscar,Hughes,Oscar Hughes,M,Male,2022-05-13,Neunkirchen
22591,147,Jon,Becker,Jon Becker,M,Male,2022-05-23,Hamburg
22592,269,Lindsey,Anand,Lindsey Anand,F,Female,2022-11-16,Stoke-on-Trent
22593,190,Thomas,Johnson,Thomas Johnson,M,Male,2022-08-26,Villeneuve-d'Ascq
22594,231,Gabriella,James,Gabriella James,F,Female,2022-11-04,Billericay
22595,180,Nicolas,Xie,Nicolas Xie,M,Male,2022-07-06,Colomiers
22596,248,Omar,Xu,Omar Xu,M,Male,2022-11-01,London
22597,140,Rachael,Chandra,Rachael Chandra,F,Female,2022-05-16,Berlin
22598,163,Donald,Sanchez,Donald Sanchez,M,Male,2022-05-26,Berlin
22599,244,Philip,Gill,Philip Gill,M,Male,2022-11-11,London
22600,241,Maurice,Kumar,Maurice Kumar,M,Male,2022-12-16,Kirkby
22601,183,Aimee,Gao,Aimee Gao,F,Female,2022-08-22,Orleans
22602,275,Kelli,Andersen,Kelli Andersen,F,Female,2022-12-07,Wokingham
22603,189,Autumn,He,Autumn He,F,Female,2022-08-27,Roubaix
22604,243,Wyatt,Simmons,Wyatt Simmons,M,Male,2022-12-12,Leeds
22605,273,Derrick,Schmidt,Derrick Schmidt,M,Male,2022-12-12,Watford
22606,149,Alfredo,Hernandez,Alfredo Hernandez,M,Male,2022-05-06,Mühlheim
22607,171,Whitney,Gonzalez,Whitney Gonzalez,F,Female,2022-06-13,Neunkirchen
22608,233,Arthur,Munoz,Arthur Munoz,M,Male,2022-12-17,Bracknell
22609,141,Clarence,Cai,Clarence Cai,M,Male,2022-06-07,Berlin
22610,163,Brent,Chen,Brent Chen,M,Male,2022-06-04,Berlin
22611,267,Chad,Deng,Chad Deng,M,Male,2022-11-24,Runcorn
22612,191,Franklin,Huang,Franklin Huang,M,Male,2022-08-07,Boulogne-sur-Mer
22613,264,Dale,Luo,Dale Luo,M,Male,2022-01-10,Oxon
22614,255,Tommy,Shan,Tommy Shan,M,Male,2022-01-18,London
22615,157,Misty,Xu,Misty Xu,F,Female,2022-06-19,Hannover
22616,258,Jake,Zhang,Jake Zhang,M,Male,2022-11-28,Maidenhead
22617,117,Andres,Nath,Andres Nath,M,Male,2022-12-16,Erlangen
22618,244,Rosa,Cai,Rosa Cai,F,Female,2022-12-06,London
22619,147,Robin,Hernandez,Robin Hernandez,F,Female,2022-12-12,Hamburg
22620,157,Stefanie,Suri,Stefanie Suri,F,Female,2022-02-09,Hannover
22621,162,Xavier,Davis,Xavier Davis,M,Male,2022-04-21,Werne
22622,257,Neil,Sanz,Neil Sanz,M,Male,2022-08-27,London
22623,176,Jamie,Suarez,Jamie Suarez,M,Male,2022-06-28,Stuttgart
22624,189,Sandra,Wu,Sandra Wu,F,Female,2023-01-02,Roubaix
22625,221,Meagan,Patel,Meagan Patel,F,Female,2022-02-25,Drancy
22626,208,Arturo,Anand,Arturo Anand,M,Male,2022-08-07,Saint Germain en Laye
22627,144,Shawna,Sharma,Shawna Sharma,F,Female,2022-06-25,Essen
22628,130,Marshall,Lu,Marshall Lu,M,Male,2022-06-04,Duesseldorf
22629,241,Matthew,Rodriguez,Matthew Rodriguez,M,Male,2022-06-06,Kirkby
22630,237,Roger,Wu,Roger Wu,M,Male,2022-01-19,Esher-Molesey
22631,237,Theodore,Serrano,Theodore Serrano,M,Male,2022-01-06,Esher-Molesey
22632,199,Tabitha,Perez,Tabitha Perez,F,Female,2022-08-08,Paris
22633,120,Claudia,Zhao,Claudia Zhao,F,Female,2022-05-08,Hof
22634,241,Giraldo,Sandoval,Giraldo Sandoval,F,Female,2022-12-23,Kirkby
22635,244,Kristi,Hernandez,Kristi Hernandez,F,Female,2022-12-10,London
22636,265,Stacey,Zhu,Stacey Zhu,F,Female,2022-12-23,Peterborough
22637,267,Ana,Alexander,Ana Alexander,F,Female,2022-12-05,Runcorn
22638,161,Kristi,Gutierrez,Kristi Gutierrez,F,Female,2022-06-12,Solingen
22639,239,Lori,Munoz,Lori Munoz,F,Female,2022-02-20,Gloucestershire
22640,261,Caleb,Li,Caleb Li,M,Male,2022-02-13,Newcastle upon Tyne
22641,223,Abigail,Diaz,Abigail Diaz,F,Female,2022-09-18,Saint-Denis
22642,269,Garrett,Rivera,Garrett Rivera,M,Male,2022-02-14,Stoke-on-Trent
22643,230,Brenda,Suri,Brenda Suri,F,Female,2022-02-22,Berkshire
22644,147,Marc,Ortega,Marc Ortega,M,Male,2022-06-23,Hamburg
22645,184,Isabella,Murphy,Isabella Murphy,F,Female,2022-09-15,Metz
22646,247,Cara,She,Cara She,F,Female,2022-02-16,London
22647,207,Taylor,Martinez,Taylor Martinez,F,Female,2022-08-29,Chatou
22648,222,Kaitlin,Srini,Kaitlin Srini,F,Female,2022-09-06,Pantin
22649,184,Corey,Tang,Corey Tang,M,Male,2022-09-20,Metz
22650,115,Kristina,Suri,Kristina Suri,F,Female,2022-06-07,Eilenburg
22651,211,Frederick,Sara,Frederick Sara,M,Male,2022-09-22,Les Ulis
22652,168,Gilbert,Shan,Gilbert Shan,M,Male,2022-06-18,Kiel
22653,256,Carolyn,Dominguez,Carolyn Dominguez,F,Female,2022-02-11,London
22654,215,Orlando,Romero,Orlando Romero,M,Male,2022-09-16,Colombes
22655,120,Lucas,Young,Lucas Young,M,Male,2022-07-16,Hof
22656,243,Willie,Goel,Willie Goel,M,Male,2022-03-22,Leeds
22657,273,Clinton,Suarez,Clinton Suarez,M,Male,2022-09-08,Watford
22658,220,Devin,Rodriguez,Devin Rodriguez,M,Male,2022-11-06,Bobigny
22659,120,Shawna,Luo,Shawna Luo,F,Female,2022-11-09,Hof
22660,155,Monica,Lopez,Monica Lopez,F,Female,2023-01-13,Bottrop
22661,215,Tracy,Shan,Tracy Shan,F,Female,2022-10-31,Colombes
22662,241,Tyrone,Carlson,Tyrone Carlson,M,Male,2022-11-20,Kirkby
22663,191,Terrence,Deng,Terrence Deng,M,Male,2022-09-24,Boulogne-sur-Mer
22664,187,Dawn,Yang,Dawn Yang,F,Female,2022-10-08,Lille
22665,120,Orlando,Diaz,Orlando Diaz,M,Male,2022-05-16,Hof
22666,159,Mayra,Srini,Mayra Srini,F,Female,2022-06-16,München
22667,239,Roy,Rana,Roy Rana,M,Male,2022-01-03,Gloucestershire
22668,245,Adrienne,Hernandez,Adrienne Hernandez,F,Female,2022-01-16,London
22669,250,Lindsay,Raji,Lindsay Raji,F,Female,2022-01-19,London
22670,278,Erika,Sanz,Erika Sanz,F,Female,2022-03-14,York
22671,243,Wyatt,King,Wyatt King,M,Male,2022-03-05,Leeds
22672,241,Crystal,Wu,Crystal Wu,F,Female,2022-07-01,Kirkby
22673,222,Andy,Gill,Andy Gill,M,Male,2022-09-14,Pantin
22674,120,Troy,Prasad,Troy Prasad,M,Male,2022-07-02,Hof
22675,196,Alexandra,Winston,Alexandra Winston,F,Female,2022-09-15,Paris
22676,193,Stefanie,Jordan,Stefanie Jordan,F,Female,2022-02-23,Paris
22677,132,Reginald,Carlson,Reginald Carlson,M,Male,2022-11-12,Hamburg
22678,120,Sydney,Lee,Sydney Lee,F,Female,2022-07-16,Hof
22679,159,Derrick,Dominguez,Derrick Dominguez,M,Male,2022-08-31,München
22680,151,Lee,Suarez,Lee Suarez,M,Male,2022-11-18,Paderborn
22681,220,Tristan,Barnes,Tristan Barnes,M,Male,2022-06-10,Bobigny
22682,226,Willie,Luo,Willie Luo,M,Male,2023-01-17,Cergy
22683,190,David,Garcia,David Garcia,M,Male,2022-05-18,Villeneuve-d'Ascq
22684,147,Lauren,Cooper,Lauren Cooper,F,Female,2022-11-27,Hamburg
22685,132,Barbara,Ma,Barbara Ma,F,Female,2022-07-25,Hamburg
22686,251,Wayne,Anand,Wayne Anand,M,Male,2022-03-11,London
22687,246,Javier,Jiménez,Javier Jiménez,M,Male,2021-12-29,London
22688,121,Seth,Perez,Seth Perez,M,Male,2022-07-25,Ingolstadt
22689,211,Gilbert,Zheng,Gilbert Zheng,M,Male,2022-10-15,Les Ulis
22690,211,Kurt,Luo,Kurt Luo,M,Male,2022-10-25,Les Ulis
22691,219,Gerald,Raman,Gerald Raman,M,Male,2022-10-17,Suresnes
22692,185,Paula,Alonso,Paula Alonso,F,Female,2022-11-15,Croix
22693,226,Darryl,Gao,Darryl Gao,M,Male,2022-02-02,Cergy
22694,129,Molly,Kapoor,Molly Kapoor,F,Female,2022-07-07,Duesseldorf
22695,256,Darren,Martin,Darren Martin,M,Male,2022-03-10,London
22696,191,Kari,Vazquez,Kari Vazquez,F,Female,2022-11-15,Boulogne-sur-Mer
22697,221,Harold,Sara,Harold Sara,M,Male,2022-03-06,Drancy
22698,211,Bradley,Andersen,Bradley Andersen,M,Male,2022-04-13,Les Ulis
22699,160,Clarence,Chande,Clarence Chande,M,Male,2022-11-23,Paderborn
22700,123,Gina,Serrano,Gina Serrano,F,Female,2022-07-18,Berlin
22701,168,Anne,Navarro,Anne Navarro,F,Female,2022-07-04,Kiel
22702,215,Patricia,Gonzalez,Patricia Gonzalez,F,Female,2022-11-13,Colombes
22703,211,Melvin,Raji,Melvin Raji,M,Male,2023-01-07,Les Ulis
22704,197,Bethany,Raje,Bethany Raje,F,Female,2022-06-15,Paris
22705,125,Adriana,Kapoor,Adriana Kapoor,F,Female,2022-02-11,Berlin
22706,132,Andy,Ruth,Andy Ruth,F,Female,2023-01-16,Hamburg
22707,171,Haley,Russell,Haley Russell,F,Female,2022-08-11,Neunkirchen
22708,219,Anne,Ruiz,Anne Ruiz,F,Female,2022-09-10,Suresnes
22709,186,Tamara,Gao,Tamara Gao,F,Female,2022-09-13,Dunkerque
22710,145,Trisha,Zhao,Trisha Zhao,F,Female,2022-04-18,Frankfurt am Main
22711,131,Isaiah,Hernandez,Isaiah Hernandez,M,Male,2022-07-17,Frankfurt
22712,184,Monique,Romero,Monique Romero,F,Female,2022-10-20,Metz
22713,49,Joseph,Miller,Joseph Miller,M,Male,2020-06-21,Cliffside
22714,64,Angelica,Alexander,Angelica Alexander,F,Female,2022-06-25,Shawnee
22715,66,Marcus,Watson,Marcus Watson,M,Male,2022-05-16,Sooke
22716,614,Caleb,Nelson,Caleb Nelson,M,Male,2022-07-17,Edmonds
22717,644,Nicole,Watson,Nicole Watson,F,Female,2022-07-09,Walla Walla
22718,299,Zachary,Simmons,Zachary Simmons,M,Male,2022-07-28,Berkeley
22719,311,Jesse,Brooks,Jesse Brooks,M,Male,2022-07-18,Concord
22720,337,Jonathan,Alexander,Jonathan Alexander,M,Male,2022-12-26,Long Beach
22721,607,Colleen,Lin,Colleen Lin,F,Female,2022-08-07,Ballard
22722,302,Tina,Fernandez,Tina Fernandez,F,Female,2022-07-20,Burlingame
22723,383,Alexander,Anderson,Alexander Anderson,M,Male,2022-09-29,West Covina
22724,315,Noah,Evans,Noah Evans,M,Male,2022-07-28,Downey
22725,633,Richard,Gonzales,Richard Gonzales,M,Male,2022-08-03,Puyallup
22726,623,Anna,Morris,Anna Morris,F,Female,2022-12-28,Kirkland
22727,611,Jodi,She,Jodi She,F,Female,2022-04-06,Bremerton
22728,49,Arianna,Russell,Arianna Russell,F,Female,2022-02-24,Cliffside
22729,326,Seth,Nelson,Seth Nelson,M,Male,2022-04-06,Grossmont
22730,62,Timothy,Perez,Timothy Perez,M,Male,2022-09-02,Royal Oak
22731,331,Brandon,Henderson,Brandon Henderson,M,Male,2022-07-09,La Jolla
22732,66,Sean,Turner,Sean Turner,M,Male,2020-06-01,Sooke
22733,611,Alexandria,Powell,Alexandria Powell,F,Female,2022-07-04,Bremerton
22734,360,Maria,Adams,Maria Adams,F,Female,2022-02-24,San Francisco
22735,539,Katherine,Jones,Katherine Jones,F,Female,2022-05-02,Corvallis
22736,642,Katherine,Morgan,Katherine Morgan,F,Female,2022-03-12,Tacoma
22737,299,Heidi,Sai,Heidi Sai,F,Female,2022-06-13,Berkeley
22738,347,Haley,Diaz,Haley Diaz,F,Female,2022-10-16,Novato
22739,52,Destiny,Rodriguez,Destiny Rodriguez,F,Female,2022-02-13,Langley
22740,299,Kimberly,Rogers,Kimberly Rogers,F,Female,2022-11-07,Berkeley
22741,607,Darryl,He,Darryl He,M,Male,2022-03-24,Ballard
22742,536,Nathan,Nelson,Nathan Nelson,M,Male,2022-03-04,Beaverton
22743,623,Kaylee,Murphy,Kaylee Murphy,F,Female,2022-03-01,Kirkland
22744,311,Edward,Wright,Edward Wright,M,Male,2022-09-30,Concord
22745,385,Alexandria,Patterson,Alexandria Patterson,F,Female,2022-03-09,Woodland Hills
22746,311,Erica,Zhang,Erica Zhang,F,Female,2022-07-17,Concord
22747,325,Brianna,Martinez,Brianna Martinez,F,Female,2022-04-15,Glendale
22748,62,Adam,Phillips,Adam Phillips,M,Male,2020-07-05,Royal Oak
22749,632,Miranda,Patterson,Miranda Patterson,F,Female,2022-07-11,Port Orchard
22750,315,Jesse,Gonzalez,Jesse Gonzalez,M,Male,2022-10-18,Downey
22751,316,Samuel,Rodriguez,Samuel Rodriguez,M,Male,2022-06-13,El Cajon
22752,543,Daniel,Brown,Daniel Brown,M,Male,2022-05-18,Lebanon
22753,547,Hailey,Morgan,Hailey Morgan,F,Female,2022-07-29,Portland
22754,627,Robert,Foster,Robert Foster,M,Male,2022-09-12,Marysville
22755,49,Christian,Brown,Christian Brown,M,Male,2022-12-12,Cliffside
22756,299,Jon,Nath,Jon Nath,M,Male,2022-05-01,Berkeley
22757,339,Savannah,Peterson,Savannah Peterson,F,Female,2023-01-16,Mill Valley
22758,539,Katherine,Jackson,Katherine Jackson,F,Female,2022-04-04,Corvallis
22759,631,Julia,Ramirez,Julia Ramirez,F,Female,2022-06-18,Olympia
22760,631,Hunter,Chen,Hunter Chen,M,Male,2022-04-20,Olympia
22761,635,Eduardo,Price,Eduardo Price,M,Male,2022-09-18,Renton
22762,635,Melissa,Diaz,Melissa Diaz,F,Female,2022-09-28,Renton
22763,637,Rebecca,Gonzalez,Rebecca Gonzalez,F,Female,2022-10-09,Seattle
22764,648,Chase,Brooks,Chase Brooks,M,Male,2022-09-03,Yakima
22765,71,Luis,Collins,Luis Collins,M,Male,2020-07-06,Westminster
22766,632,Cassidy,Hayes,Cassidy Hayes,F,Female,2022-05-20,Port Orchard
22767,553,Luis,Hernandez,Luis Hernandez,M,Male,2022-03-25,Woodburn
22768,301,Aaron,Zhang,Aaron Zhang,M,Male,2022-04-19,Burbank
22769,337,Benjamin,Martin,Benjamin Martin,M,Male,2022-06-08,Long Beach
22770,348,Chloe,Morgan,Chloe Morgan,F,Female,2022-07-20,Oakland
22771,69,Mason,King,Mason King,M,Male,2023-01-08,Victoria
22772,69,Erin,Watson,Erin Watson,F,Female,2022-03-23,Victoria
22773,609,Autumn,Zhang,Autumn Zhang,F,Female,2022-10-29,Bellingham
22774,616,Caleb,Alexander,Caleb Alexander,M,Male,2022-12-25,Everett
22775,311,Madison,Martinez,Madison Martinez,F,Female,2022-07-03,Concord
22776,331,Julia,Perry,Julia Perry,F,Female,2022-05-30,La Jolla
22777,614,Tyler,Garcia,Tyler Garcia,M,Male,2022-06-05,Edmonds
22778,298,Monique,Dominguez,Monique Dominguez,F,Female,2022-04-24,Bellflower
22779,299,Lance,Ruiz,Lance Ruiz,M,Male,2023-01-14,Berkeley
22780,337,Jennifer,Rogers,Jennifer Rogers,F,Female,2022-04-21,Long Beach
22781,352,Hunter,Powell,Hunter Powell,M,Male,2023-01-07,Palo Alto
22782,361,Dakota,Wood,Dakota Wood,M,Male,2022-07-22,San Gabriel
22783,626,Isaac,Green,Isaac Green,M,Male,2022-09-09,Lynnwood
22784,338,Nicholas,Jackson,Nicholas Jackson,M,Male,2022-07-08,Los Angeles
22785,54,Oscar,Perry,Oscar Perry,M,Male,2020-07-03,N. Vancouver
22786,612,Wyatt,Goldstein,Wyatt Goldstein,M,Male,2022-11-02,Burien
22787,385,Andrea,Sanchez,Andrea Sanchez,F,Female,2022-07-05,Woodland Hills
22788,374,Jordan,Jenkins,Jordan Jenkins,M,Male,2022-07-13,Torrance
22789,359,Richard,Taylor,Richard Taylor,M,Male,2022-07-17,San Diego
22790,368,Luke,Phillips,Luke Phillips,M,Male,2022-07-25,Santa Cruz
22791,307,Taylor,Jenkins,Taylor Jenkins,F,Female,2022-04-23,Chula Vista
22792,547,Thomas,Carter,Thomas Carter,M,Male,2022-08-09,Portland
22793,648,Antonio,Jenkins,Antonio Jenkins,M,Male,2022-09-24,Yakima
22794,239,Kelli,Deng,Kelli Deng,F,Female,2022-03-04,Gloucestershire
22795,201,Tara,Yuan,Tara Yuan,F,Female,2022-02-21,Paris
22796,179,Brad,Nath,Brad Nath,M,Male,2022-05-16,Saint Ouen
22797,119,Leonard,She,Leonard She,M,Male,2022-12-20,Grevenbroich
22798,238,Heidi,Fernandez,Heidi Fernandez,F,Female,2022-05-07,Gateshead
22799,231,Riley,Alexander,Riley Alexander,F,Female,2022-11-23,Billericay
22800,215,Dwayne,Alvarez,Dwayne Alvarez,M,Male,2022-12-08,Colombes
22801,154,Alicia,Raje,Alicia Raje,F,Female,2022-09-13,Bonn
22802,118,Ann,Van,Ann Van,F,Female,2023-01-21,Frankfurt
22803,162,Marshall,Shan,Marshall Shan,M,Male,2022-12-20,Werne
22804,147,Kelly,Butler,Kelly Butler,F,Female,2022-04-06,Hamburg
22805,143,Cristina,Goel,Cristina Goel,F,Female,2022-12-06,Bonn
22806,115,Crystal,Sun,Crystal Sun,F,Female,2022-10-15,Eilenburg
22807,254,Cindy,Garcia,Cindy Garcia,F,Female,2023-01-12,London
22808,274,Ebony,Suri,Ebony Suri,F,Female,2022-01-19,West Sussex
22809,166,Martin,Sara,Martin Sara,M,Male,2022-12-30,Frankfurt am Main
22810,160,Nathaniel,Sanchez,Nathaniel Sanchez,M,Male,2022-12-22,Paderborn
22811,239,Brent,Stone,Brent Stone,M,Male,2022-11-17,Gloucestershire
22812,243,Destiny,Washington,Destiny Washington,F,Female,2022-08-14,Leeds
22813,257,Jerry,Deng,Jerry Deng,M,Male,2022-10-27,London
22814,219,Edwin,Kumar,Edwin Kumar,M,Male,2022-03-24,Suresnes
22815,147,Margaret,Wang,Margaret Wang,F,Female,2022-08-28,Hamburg
22816,172,Erica,Cai,Erica Cai,F,Female,2022-12-13,Offenbach
22817,135,Calvin,Nath,Calvin Nath,M,Male,2022-12-13,Salzgitter
22818,264,Janet,Ruiz,Janet Ruiz,F,Female,2022-01-29,Oxon
22819,255,Daisy,Alvarez,Daisy Alvarez,F,Female,2022-08-16,London
22820,190,Alex,Nelson,Alex Nelson,M,Male,2023-01-25,Villeneuve-d'Ascq
22821,133,Wendy,Munoz,Wendy Munoz,F,Female,2022-06-07,Kassel
22822,271,Devin,Anderson,Devin Anderson,M,Male,2021-12-31,Warrington
22823,267,Isabel,Alexander,Isabel Alexander,F,Female,2022-09-10,Runcorn
22824,188,April,Nath,April Nath,F,Female,2022-12-14,Roncq
22825,231,Kelli,Zeng,Kelli Zeng,F,Female,2022-09-06,Billericay
22826,238,Christian,Russell,Christian Russell,M,Male,2022-03-15,Gateshead
22827,209,Clayton,Gao,Clayton Gao,M,Male,2022-06-07,Versailles
22828,264,Francisco,Suri,Francisco Suri,M,Male,2022-01-14,Oxon
22829,226,Chelsea,Chandra,Chelsea Chandra,F,Female,2022-12-05,Cergy
22830,147,Lee,Travers,Lee Travers,M,Male,2022-12-27,Hamburg
22831,214,Victor,Ruiz,Victor Ruiz,M,Male,2022-05-01,Boulogne-Billancourt
22832,214,Martin,Gonzalez,Martin Gonzalez,M,Male,2022-03-13,Boulogne-Billancourt
22833,185,Bruce,Prasad,Bruce Prasad,M,Male,2022-10-23,Croix
22834,165,Darryl,Zhou,Darryl Zhou,M,Male,2022-09-06,Berlin
22835,144,Alan,Zhang,Alan Zhang,M,Male,2022-03-14,Essen
22836,168,Michele,Sai,Michele Sai,F,Female,2022-12-08,Kiel
22837,251,Sergio,Chandra,Sergio Chandra,M,Male,2022-09-12,London
22838,261,Cedric,Rai,Cedric Rai,M,Male,2022-07-18,Newcastle upon Tyne
